"longitude","latitude","start_date","end_date","label","cube"
-58.7699,-13.3716,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3312,-15.8263,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1895,-15.316,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0661,-16.9498,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2189,-15.4264,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.832,-13.7397,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0244,-15.3824,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2933,-13.6312,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.4914,-15.5291,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.7861,-15.1291,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1461,-15.5363,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.2361,-14.1622,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1652,-15.3177,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9792,-13.4542,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8922,-13.8487,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9892,-14.1166,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8396,-13.7538,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6073,-12.9995,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.315,-15.5151,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9914,-14.1025,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.8902,-15.0866,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-56.113,-13.4619,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.8205,-12.8265,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7172,-15.5052,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2092,-15.6196,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.0659,-15.4856,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8642,-13.8032,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0483,-16.9477,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8378,-13.6469,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2066,-15.6532,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.8431,-15.5333,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6984,-13.0806,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.6391,-13.0339,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0971,-15.245,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0787,-15.4787,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.6921,-13.4693,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6935,-13.0785,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9231,-15.4815,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.2024,-13.8981,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7542,-13.3512,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0596,-16.9475,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9906,-14.1126,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1125,-15.2406,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8007,-17.4241,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9725,-15.3488,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.0794,-13.9128,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.1241,-13.5461,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0714,-15.4683,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7745,-13.3834,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1697,-15.7841,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7717,-13.3318,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1774,-15.3813,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.002,-15.3588,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.5576,-12.9501,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9013,-13.5411,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.2896,-15.495,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7403,-13.2174,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.6203,-15.4602,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.628,-15.5112,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.5828,-12.9947,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.3134,-15.8216,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.0318,-16.8258,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.1311,-16.7977,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8242,-13.845,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.0616,-16.3617,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-53.9911,-16.8381,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.2597,-14.1637,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.738,-13.1498,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.313,-15.8836,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9555,-13.5333,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.5694,-12.9703,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8911,-15.4996,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-53.8364,-15.1122,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.4586,-17.1445,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.8425,-13.7178,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8977,-15.501,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.6849,-13.5461,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2759,-13.5065,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.9073,-15.5045,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.7279,-15.5128,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.1855,-15.5289,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.0793,-13.9132,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-57.9516,-13.4996,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7722,-13.3669,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-55.0542,-15.4833,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-59.1185,-13.5642,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.9159,-13.5387,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.8062,-15.5417,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6785,-15.5056,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.8398,-13.7431,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.037,-13.3153,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.7992,-15.5364,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.7191,-13.0845,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.6827,-13.5384,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.105,-13.599,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-59.2819,-13.6291,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.6956,-15.5153,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-54.268,-17.1724,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.9896,-14.1073,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2236,-15.4157,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.0039,-14.1582,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.852,-13.8582,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.103,-13.9105,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-58.7762,-13.4398,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-58.5616,-12.9495,2014-09-14,2015-08-29,"Soy_Cotton","mod13q1_512"
-54.6062,-15.5382,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-57.8559,-14.2985,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1205,-15.2265,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.2068,-15.4088,2015-09-14,2016-08-28,"Soy_Cotton","mod13q1_512"
-55.1951,-15.6281,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-55.1926,-15.6211,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.425,-15.5762,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.8162,-15.5427,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.8136,-15.538,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.8075,-15.537,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.8315,-15.5362,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.8469,-15.5156,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.854,-15.5099,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2877,-15.5041,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2865,-15.4998,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2838,-15.4965,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2785,-15.4906,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2774,-15.4864,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2741,-15.483,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.2692,-15.4769,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.267,-15.472,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.958,-15.4704,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.9428,-15.4696,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.9512,-15.4655,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4659,-15.4606,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4594,-15.4496,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4568,-15.4369,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4623,-15.4325,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4626,-15.426,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.4573,-15.4107,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-53.404,-15.3896,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0787,-15.0131,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0765,-15.0063,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0738,-14.9971,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0689,-14.9954,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0734,-14.993,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.068,-14.9925,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-54.0714,-14.9873,2014-09-14,2015-08-29,"Fallow_Cotton","mod13q1_512"
-56.3103,-14.4269,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-56.3024,-14.421,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-57.4318,-14.1833,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-57.9213,-13.6558,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-58.5527,-13.5477,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-58.7798,-13.4752,2014-09-14,2015-08-29,"Soy_Sunflower","mod13q1_512"
-57.744,-14.3009,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.756,-14.2983,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7514,-14.2978,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7406,-14.2967,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7452,-14.296,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7365,-14.2947,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.4282,-14.1724,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.4231,-14.1704,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.419,-14.1685,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.1851,-13.8989,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.1859,-13.8982,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.553,-13.75,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.8451,-13.6415,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.851,-13.6391,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.8416,-13.6366,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7362,-13.5197,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7401,-13.5124,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.243,-13.49,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.2451,-13.4863,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.2439,-13.4856,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-59.239,-13.4849,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7014,-13.4515,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6971,-13.4506,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6977,-13.4454,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6714,-13.3884,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6738,-13.3844,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6714,-13.3829,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.6717,-13.3789,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7623,-13.3301,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7632,-13.3296,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7636,-13.3273,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7674,-13.3218,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7675,-13.3157,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7691,-13.3062,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7582,-13.3049,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7596,-13.299,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7593,-13.2912,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.7626,-13.2847,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-57.9994,-13.1364,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.0009,-13.1322,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.0028,-13.1279,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.0042,-13.1231,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.0773,-12.8674,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.0789,-12.8588,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.1388,-12.808,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-58.1273,-12.8074,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-55.7567,-12.6058,2015-09-14,2016-08-28,"Soy_Sunflower","mod13q1_512"
-54.2313,-14.0482,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-54.2313,-14.0482,2014-09-14,2015-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-54.229,-14.0632,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-54.229,-14.0632,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-54.229,-14.0632,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-54.229,-14.0632,2014-09-14,2015-08-29,"Cerrado","mod13q1_512"
-54.5421,-14.3098,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-52.6234,-15.3137,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-52.5824,-15.3168,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-52.6217,-15.0231,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-51.7751,-14.347,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-51.7751,-14.347,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-51.7751,-14.347,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2012-09-13,2013-08-29,"Cerrado","mod13q1_512"
-51.7824,-14.3609,2013-09-14,2014-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-53.4066,-14.2578,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-53.4045,-14.2639,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-53.3916,-14.2255,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
-53.3414,-14.194,2000-09-13,2001-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2001-09-14,2002-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2002-09-14,2003-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2003-09-14,2004-08-28,"Cerrado","mod13q1_512"
-53.3414,-14.194,2004-09-13,2005-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2005-09-14,2006-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2006-09-14,2007-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2007-09-14,2008-08-28,"Cerrado","mod13q1_512"
-53.3414,-14.194,2008-09-13,2009-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2009-09-14,2010-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2010-09-14,2011-08-29,"Cerrado","mod13q1_512"
-53.3414,-14.194,2011-09-14,2012-08-28,"Cerrado","mod13q1_512"
